date,total_orders,new_orders,new_customers,total_revenue,gross_profit,COGS,tactic,state,campaign,impression,clicks,spend,attributed_revenue,channel,ROAS,CPM,CPC,CTR
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Prospecting,NY,Facebook - Prospecting - C02,175248,2090,2379.24,5610.44,Facebook,235.80807316622113,13.576417419884962,1.1383923444976076,1.1925956358988405
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Prospecting,NY,Facebook - Prospecting - C03,125925,1533,1474.55,3746.81,Facebook,254.09853853718084,11.709747865793132,0.9618721461187214,1.2173913043478262
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Asc,CA,Facebook - Prospecting - C04,234653,3740,2610.13,7661.08,Facebook,293.5133499097746,11.123360877551109,0.6978957219251337,1.5938428232326032
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Prospecting,NY,Facebook - ASC - C05,173795,2205,2007.42,4243.06,Facebook,211.36882167159837,11.550504905204408,0.9103945578231293,1.268736154664979
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Asc,NY,Facebook - ASC - C06,221704,3495,2681.62,6977.2,Facebook,260.18600696593853,12.095496698300435,0.7672732474964234,1.5764262259589361
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Asc,NY,Facebook - ASC - C07,301256,4110,4247.42,12258.64,Facebook,288.6137937854038,14.099038691345568,1.0334355231143553,1.3642881801524285
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Asc,CA,Facebook - Prospecting - C08,152568,2294,2090.45,5796.91,Facebook,277.30440814178763,13.701759215562895,0.9112685265911071,1.5035918410151539
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Prospecting,CA,Facebook - Prospecting - C09,145357,1706,1172.24,2890.58,Facebook,246.58602333993036,8.064558294406186,0.6871277842907386,1.1736620871371863
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Prospecting,CA,Facebook - ASC - C10,190577,2427,1176.75,2597.94,Facebook,220.77246653919693,6.174669556137415,0.48485784919653896,1.2735009995959639
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,CA,Google - Display - C01,171629,7279,1027.78,3554.49,Google,345.84152250481617,5.9883819168089305,0.14119796675367496,4.241124751644536
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,NY,Google - Non-Branded Search - C02,139653,6736,582.66,1797.33,Google,308.4697765420657,4.172198234194754,0.08649940617577197,4.82338367238799
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,CA,Google - Non-Branded Search - C03,152750,7065,1103.65,3712.89,Google,336.4191546232954,7.225204582651392,0.1562137296532201,4.625204582651391
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,NY,Google - Non-Branded Search - C04,224163,10002,2201.38,8160.74,Google,370.710190880266,9.820443159665066,0.22009398120375925,4.461931719329238
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,CA,Google - Non-Branded Search - C05,165121,7170,966.25,3139.06,Google,324.87037516170767,5.851769308567657,0.1347629009762901,4.342270213964305
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Display,CA,Google - Non-Branded Search - C06,169280,672,955.75,1526.25,Google,159.69134187810621,5.6459711720226835,1.4222470238095237,0.39697542533081287
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,CA,Google - Display - C07,200055,8903,696.7,2500.51,Google,358.9077077651787,3.482542300867262,0.07825452094799507,4.450276174052135
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,CA,Google - Display - C08,376176,15471,2734.41,7833.04,Google,286.4617961461522,7.2689645272425665,0.1767442311421369,4.112702564756923
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,CA,Google - Display - C09,324246,13472,1141.09,3693.34,Google,323.6677212139271,3.5192107227228706,0.08470086104513064,4.154870067788038
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Non-Branded Search,NY,Google - Non-Branded Search - C10,206362,10194,1410.48,4574.8,Google,324.34348590550735,6.834979308205968,0.13836374337845792,4.939862959265756
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Retargeting - C01,91659,1472,829.32,2289.43,TikTok,276.06111030723963,9.047884004844043,0.5633967391304349,1.6059524978452744
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Retargeting - C02,120737,2048,872.99,2767.66,TikTok,317.03226841086376,7.230509288784714,0.4262646484375,1.6962488715141173
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Spark Ads,CA,TikTok - Retargeting - C03,159716,2265,1202.73,2984.12,TikTok,248.11221138576403,7.5304290114954044,0.5310066225165563,1.4181422024092765
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Spark Ads,CA,TikTok - Spark Ads - C04,203706,2832,1822.22,4235.58,TikTok,232.44064931786502,8.945342797953915,0.6434392655367231,1.3902388736708786
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Spark Ads,CA,TikTok - Spark Ads - C05,154704,1963,1540.05,3630.73,TikTok,235.7540339599364,9.954816940738443,0.784538970962812,1.2688747543696348
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Spark Ads - C06,111397,1776,778.33,2341.85,TikTok,300.8813742243007,6.986992468378862,0.4382488738738739,1.5942978715764338
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Retargeting - C07,103498,1791,960.05,2706.43,TikTok,281.90510910890055,9.276024657481303,0.5360413176996092,1.730468221608147
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Spark Ads - C08,193552,2846,1308.1,4159.63,TikTok,317.99021481538114,6.758390510043812,0.45962754743499645,1.4704058857567992
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Spark Ads - C09,162829,2359,1756.97,5154.76,TikTok,293.3891870663699,10.790276916274127,0.7447944044086477,1.4487591276738174
2025-07-11,2721,1117,1096,287198.02,172144.23,115053.79,Retargeting,CA,TikTok - Retargeting - C10,86545,1299,389.76,985.97,TikTok,252.9684934318555,4.503553064879542,0.3000461893764434,1.5009532613091454
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Asc,NY,Facebook - ASC - C01,266579,3715,1833.05,4955.2,Facebook,270.32541392760703,6.8761980501089734,0.4934185733512786,1.3935831404574253
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Prospecting,NY,Facebook - Prospecting - C02,184313,2164,2111.7,4403.98,Facebook,208.55140408201925,11.457140841937356,0.9758317929759703,1.1740897277999924
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Prospecting,NY,Facebook - Prospecting - C03,231596,2736,2439.33,6493.48,Facebook,266.19932522454934,10.53269486519629,0.8915679824561403,1.1813675538437622
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Asc,CA,Facebook - Prospecting - C04,266004,3670,3583.81,9184.18,Facebook,256.2686079898209,13.472767326807116,0.9765149863760217,1.3796785010751718
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Prospecting,NY,Facebook - ASC - C05,217468,2525,1627.81,4358.85,Facebook,267.7738802440088,7.485285191384479,0.6446772277227723,1.16109036731841
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Asc,NY,Facebook - ASC - C06,207145,2886,2432.21,7708.82,Facebook,316.947138610564,11.741581983634653,0.8427616077616078,1.3932269666175867
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Asc,NY,Facebook - ASC - C07,124397,1849,1366.37,3529.47,Facebook,258.3099746042434,10.98394655819674,0.7389778258518117,1.4863702500864169
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Asc,CA,Facebook - Prospecting - C08,156801,2180,1109.35,2959.88,Facebook,266.81209717402083,7.074891104010815,0.5088761467889907,1.3902972557572975
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Prospecting,CA,Facebook - Prospecting - C09,156567,1774,1262.21,3130.64,Facebook,248.0284580220407,8.061788244010552,0.7115050732807215,1.1330612453454432
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Prospecting,CA,Facebook - ASC - C10,198648,2584,1574.15,3472.59,Facebook,220.60095924784804,7.924318392332166,0.6091911764705883,1.3007933631347912
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,CA,Google - Display - C01,198101,8279,1302.08,4148.12,Google,318.5764315556648,6.5728088197434635,0.15727503321657205,4.179181326696988
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,NY,Google - Non-Branded Search - C02,378504,16976,1278.5,3582.09,Google,280.1791161517403,3.3777714370257645,0.075312205466541,4.485025257328853
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,CA,Google - Non-Branded Search - C03,166526,7499,671.45,1949.02,Google,290.2703105220046,4.03210309501219,0.08953860514735298,4.503200701391974
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,NY,Google - Non-Branded Search - C04,118639,5792,970.52,2760.67,Google,284.45266455096237,8.180446564788982,0.1675621546961326,4.882037104156306
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,CA,Google - Non-Branded Search - C05,80682,3943,507.82,1362.07,Google,268.21905399551025,6.294092858382291,0.1287902612224195,4.88708757839419
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Display,CA,Google - Non-Branded Search - C06,162408,707,1420.71,2143.92,Google,150.90482927550312,8.747783360425593,2.0094908062234795,0.43532338308457713
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,CA,Google - Display - C07,150443,7148,790.83,2208.85,Google,279.30781583905514,5.256675285656362,0.11063654168998321,4.751301157248925
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,CA,Google - Display - C08,202708,9642,1411.97,5253.14,Google,372.0433153678903,6.965536633975966,0.14643953536610663,4.75659569429919
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,CA,Google - Display - C09,233257,11473,2409.52,7457.47,Google,309.50023241143464,10.329893636632555,0.21001656062058746,4.918609087830161
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Non-Branded Search,NY,Google - Non-Branded Search - C10,182681,8302,880.4,2650.68,Google,301.0767832803271,4.819329870101433,0.106046735726331,4.5445339143096435
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Retargeting - C01,129951,2035,1141.13,3097.88,TikTok,271.4747662404809,8.781232926256822,0.5607518427518428,1.5659748674500387
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Retargeting - C02,247999,4003,2369.01,6111.63,TikTok,257.98244836450664,9.552498195557241,0.5918086435173621,1.6141194117718218
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Spark Ads,CA,TikTok - Retargeting - C03,150728,1985,1805.25,3710.94,TikTok,205.56377233070214,11.976872246696034,0.9094458438287154,1.3169417759142297
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Spark Ads,CA,TikTok - Spark Ads - C04,105335,1237,551.69,1413.23,TikTok,256.1637876343599,5.237480419613614,0.4459902991107519,1.1743485071438744
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Spark Ads,CA,TikTok - Spark Ads - C05,331138,4252,2981.71,6451.38,TikTok,216.36510592914803,9.004433197035677,0.7012488240827845,1.284056798072103
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Spark Ads - C06,93265,1504,1129.84,2822.16,TikTok,249.784040218084,12.114297968155256,0.7512234042553191,1.6126092317589664
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Retargeting - C07,235531,4027,1301.87,3350.34,TikTok,257.3482759415303,5.527382807358691,0.3232853240625776,1.7097537054570313
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Spark Ads - C08,83599,1411,948.27,2948.91,TikTok,310.97788604511373,11.343078266486442,0.6720552799433026,1.6878192322874674
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Spark Ads - C09,103813,1799,1054.57,3256.56,TikTok,308.8045364461344,10.158361669540422,0.5861978877153974,1.732923622282373
2025-07-12,2422,807,796,244765.7,125622.42,119143.28,Retargeting,CA,TikTok - Retargeting - C10,158912,2672,1101.09,2980.31,TikTok,270.6690642908391,6.928929218687071,0.41208458083832333,1.6814337494965768
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Asc,NY,Facebook - ASC - C01,234512,3318,2021.92,5667.66,Facebook,280.31079370103663,8.621818926110391,0.6093791440626883,1.4148529712765232
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Prospecting,NY,Facebook - Prospecting - C02,266177,2980,2270.52,5114.02,Facebook,225.2356288427321,8.530113420768888,0.7619194630872483,1.1195557843089372
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Prospecting,NY,Facebook - Prospecting - C03,303266,3671,2006.05,5216.77,Facebook,260.0518431743975,6.614819993009437,0.5464587305911196,1.2104884820586548
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Asc,CA,Facebook - Prospecting - C04,143061,2274,1075.28,3325.51,Facebook,309.2692136001786,7.5162343336059445,0.472858399296394,1.589531738209575
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Prospecting,NY,Facebook - ASC - C05,169505,1850,1398.1,3170.19,Facebook,226.7498748301266,8.24813427332527,0.7557297297297296,1.0914132326480044
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Asc,NY,Facebook - ASC - C06,193049,2905,2560.06,7804.05,Facebook,304.8385584712858,13.261192754171221,0.8812598967297762,1.504799299659672
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Asc,NY,Facebook - ASC - C07,189487,2770,2395.26,6226.35,Facebook,259.944640665314,12.64076163536285,0.8647148014440434,1.4618417094576408
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Asc,CA,Facebook - Prospecting - C08,255514,4208,2200.19,5644.18,Facebook,256.53148137206335,8.610839327786346,0.5228588403041825,1.646876492090453
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Prospecting,CA,Facebook - Prospecting - C09,169201,1976,2130.98,4656.54,Facebook,218.5163633633352,12.594370009633513,1.0784311740890689,1.1678417976253095
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Prospecting,CA,Facebook - ASC - C10,110523,1248,1474.16,3665.81,Facebook,248.67110761382753,13.338038236385188,1.1812179487179488,1.1291767324448305
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,CA,Google - Display - C01,274874,11195,1988.28,6558.23,Google,329.84438811435007,7.2334233139547575,0.17760428762840555,4.072775162438062
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,NY,Google - Non-Branded Search - C02,122306,4998,905.21,2990.74,Google,330.39184277681414,7.401190456723301,0.18111444577831134,4.086471636714471
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,CA,Google - Non-Branded Search - C03,230320,9862,1584.48,5233.13,Google,330.2742855700293,6.879472038902398,0.16066517947677955,4.281868704411254
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,NY,Google - Non-Branded Search - C04,129244,5548,1117.53,3145.68,Google,281.4850608037368,8.646668317291326,0.2014293439077145,4.292655751911114
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,CA,Google - Non-Branded Search - C05,288551,14241,2187.39,7305.3,Google,333.97336551780893,7.580601002942287,0.15359806193385295,4.9353493836444855
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Display,CA,Google - Non-Branded Search - C06,114925,455,837.63,1202.37,Google,143.54428566312095,7.288492495105503,1.840945054945055,0.3959103763323907
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,CA,Google - Display - C07,138738,6610,927.9,2531.4,Google,272.80956999676687,6.688146001816373,0.14037821482602117,4.76437601810607
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,CA,Google - Display - C08,187101,8957,663.99,2134.85,Google,321.51839636139096,3.5488319143136597,0.07413084738193591,4.787253943057493
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,CA,Google - Display - C09,185124,8984,1405.92,4797.48,Google,341.2342096278593,7.594477215271926,0.15649154051647374,4.852963419113675
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Non-Branded Search,NY,Google - Non-Branded Search - C10,203686,9372,794.17,2600.66,Google,327.46892982610774,3.8989915850868493,0.0847385830132309,4.6011998860991925
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Retargeting - C01,164177,2482,825.08,2666.41,TikTok,323.16987443641824,5.025551691162587,0.33242546333601936,1.511783014673188
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Retargeting - C02,173658,2652,1017.35,2811.29,TikTok,276.3345947805573,5.858353775812229,0.3836161387631976,1.5271395501502953
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Spark Ads,CA,TikTok - Retargeting - C03,126687,1634,1370.57,3616.89,TikTok,263.89677287551893,10.818552811259245,0.8387821297429621,1.2897929542889168
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Spark Ads,CA,TikTok - Spark Ads - C04,204919,2523,1724.48,3904.61,TikTok,226.4224577843756,8.415422679204955,0.6835037653586999,1.2312181886501496
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Spark Ads,CA,TikTok - Spark Ads - C05,78455,992,463.19,961.78,TikTok,207.6426520434379,5.9038939519469755,0.46692540322580645,1.2644190937480084
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Spark Ads - C06,76071,1281,528.04,1597.89,TikTok,302.607756988107,6.941409998553982,0.41220921155347384,1.6839531490318256
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Retargeting - C07,218222,3173,2386.12,7032.74,TikTok,294.73538631753644,10.934369586934405,0.7520075638197289,1.4540238839347086
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Spark Ads - C08,133201,1926,662.66,2024.26,TikTok,305.4749041740863,4.9748875759191,0.3440602284527518,1.4459350905773982
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Spark Ads - C09,152344,2376,1513.55,4591.89,TikTok,303.3854183872353,9.935081132174552,0.6370159932659932,1.5596282098408865
2025-07-13,2375,963,934,253761.23,131128.09,122633.14,Retargeting,CA,TikTok - Retargeting - C10,202971,3556,2236.23,6541.23,TikTok,292.51150373619885,11.017485256514476,0.6288610798650168,1.7519744199910332
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Asc,NY,Facebook - ASC - C01,124700,1887,1559.25,4352.1,Facebook,279.11495911495916,12.50400962309543,0.8263116057233705,1.5132317562149158
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Prospecting,NY,Facebook - Prospecting - C02,249246,2922,2611.21,6336.65,Facebook,242.67102224639152,10.476436933792318,0.8936379192334017,1.1723357646662333
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Prospecting,NY,Facebook - Prospecting - C03,104704,1154,927.46,2123.41,Facebook,228.94895736743362,8.857923288508557,0.8036915077989601,1.1021546454767726
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Asc,CA,Facebook - Prospecting - C04,156487,2225,1709.39,4771.59,Facebook,279.13992710850073,10.923527193952214,0.7682651685393259,1.4218433480097388
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Prospecting,NY,Facebook - ASC - C05,224322,2595,2172.11,5833.25,Facebook,268.5522372255549,9.683000329882935,0.8370366088631985,1.1568192152352421
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Asc,NY,Facebook - ASC - C06,191957,2929,2664.09,8299.26,Facebook,311.5232593493463,13.878576972967904,0.909556162512803,1.5258625629698317
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Asc,NY,Facebook - ASC - C07,120207,1918,898.4,2224.55,Facebook,247.6124220837044,7.473774405816632,0.4684045881126173,1.595580956183916
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Asc,CA,Facebook - Prospecting - C08,142924,2044,1734.26,4990.42,Facebook,287.7550078996229,12.134141221908147,0.8484637964774951,1.430130698832946
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Prospecting,CA,Facebook - Prospecting - C09,104430,1265,1309.34,2925.99,Facebook,223.4706035101654,12.537968016853394,1.0350513833992094,1.2113377381978359
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Prospecting,CA,Facebook - ASC - C10,126658,1388,1430.15,3713.53,Facebook,259.6601755060658,11.291430466295063,1.0303674351585015,1.0958644538836868
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,CA,Google - Display - C01,142387,6925,777.67,2352.47,Google,302.50234675376447,5.461664337334167,0.11229891696750902,4.863505797579835
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,NY,Google - Non-Branded Search - C02,215981,10555,2166.97,6721.88,Google,310.19718777832645,10.03315106421398,0.20530270014211272,4.887003949421477
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,CA,Google - Non-Branded Search - C03,214988,9460,1091.91,3595.37,Google,329.2734749200941,5.078934638212366,0.11542389006342496,4.400245595102983
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,NY,Google - Non-Branded Search - C04,218374,10792,1539.23,5742.63,Google,373.08459424517457,7.04859552877174,0.14262694588584138,4.941980272376748
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,CA,Google - Non-Branded Search - C05,272865,12869,2000.88,5917.47,Google,295.743372915917,7.332856907261833,0.15548061232418992,4.716251626262071
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Display,CA,Google - Non-Branded Search - C06,78015,332,544.33,976.97,Google,179.4811970679551,6.97724796513491,1.6395481927710844,0.4255591873357688
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,CA,Google - Display - C07,249573,10214,1785.58,5079.72,Google,284.4857133256421,7.154539954241845,0.174816917955747,4.092590143965894
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,CA,Google - Display - C08,215007,9696,1934.43,5620.34,Google,290.5424336884767,8.997055909807587,0.19950804455445545,4.509620617003168
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,CA,Google - Display - C09,252246,12113,2419.29,7499.56,Google,309.990121068578,9.590994505363811,0.19972673986625938,4.802058308159495
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Non-Branded Search,NY,Google - Non-Branded Search - C10,191426,9441,1743.85,5117.97,Google,293.48682512830806,9.109786549371558,0.18471030611164072,4.931931921473573
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Retargeting - C01,126259,2124,1024.17,3472.4,TikTok,339.04527568665355,8.111659366857017,0.4821892655367232,1.6822563144013498
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Retargeting - C02,146176,2497,1222.28,4092.21,TikTok,334.8013548450437,8.361700963222416,0.48949939927913494,1.708214754816112
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Spark Ads,CA,TikTok - Retargeting - C03,86688,1098,447.78,1062.29,TikTok,237.23480280494886,5.165420819490587,0.4078142076502732,1.2666112956810631
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Spark Ads,CA,TikTok - Spark Ads - C04,173629,2445,988.38,2219.5,TikTok,224.55937999554828,5.692482246629308,0.40424539877300614,1.408174901658133
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Spark Ads,CA,TikTok - Spark Ads - C05,128330,1553,890.01,2006.01,TikTok,225.39184952978056,6.935322995402478,0.573090792015454,1.2101613028909841
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Spark Ads - C06,231263,3781,2485.05,8761.74,TikTok,352.5780165389026,10.74555808754535,0.6572467601163714,1.6349351171609812
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Retargeting - C07,172928,2780,1818.1,5720.07,TikTok,314.61800781035146,10.513624167283494,0.6539928057553956,1.6076054774241302
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Spark Ads - C08,177749,2582,1053.11,2640.23,TikTok,250.7079032579693,5.924702811267574,0.40786599535243995,1.4526101412666175
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Spark Ads - C09,315563,5498,3195.57,8698.81,TikTok,272.2146596694799,10.126567436613293,0.5812240814841761,1.7422828405104527
2025-07-14,2387,852,868,258456.91,137153.92,121302.99,Retargeting,CA,TikTok - Retargeting - C10,113110,1687,662.31,1717.99,TikTok,259.39363742054326,5.85545044646804,0.3925963248369887,1.491468482008664
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Asc,NY,Facebook - ASC - C01,240654,3394,3002.52,8873.42,Facebook,295.5324194343418,12.476501533321699,0.8846552740129641,1.4103235350336998
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Prospecting,NY,Facebook - Prospecting - C02,189360,2488,2535.21,7148.1,Facebook,281.9529743098205,13.388307984790874,1.0189750803858522,1.31389945078158
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Prospecting,NY,Facebook - Prospecting - C03,106188,1191,1265.79,3149.07,Facebook,248.78297347901315,11.920273477229065,1.0627959697732998,1.121595660526613
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Asc,CA,Facebook - Prospecting - C04,219508,3285,1963.29,5164.5,Facebook,263.05334413153435,8.944047597354084,0.5976529680365297,1.4965286003243616
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Prospecting,NY,Facebook - ASC - C05,151274,1751,1274.99,3274.33,Facebook,256.8122102918454,8.428348559567407,0.7281496287835523,1.1575022806298505
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Asc,NY,Facebook - ASC - C06,195163,3188,1497.95,3592.5,Facebook,239.82776461163587,7.675379042134011,0.46987139272271017,1.633506351101387
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Asc,NY,Facebook - ASC - C07,139503,1924,1845.71,4862.06,Facebook,263.4249150733322,13.230611528067497,0.9593087318087318,1.3791818097101856
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Asc,CA,Facebook - Prospecting - C08,217906,3529,2505.29,6246.67,Facebook,249.33919825648928,11.497113434233109,0.7099149900821763,1.6195056584031646
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Prospecting,CA,Facebook - Prospecting - C09,142164,1861,1627.65,3387.26,Facebook,208.10739409578227,11.44910103823753,0.8746104245029555,1.3090515179651672
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Prospecting,CA,Facebook - ASC - C10,123004,1495,887.54,2194.01,Facebook,247.2012529012777,7.215537706090859,0.5936722408026756,1.2154076290201943
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Non-Branded Search,CA,Google - Display - C01,176465,8477,579.67,1745.29,Google,301.0833750237204,3.2849006885218026,0.0683815028901734,4.803785453206018
2025-07-15,2597,1428,1354,222248.63,110293.62,111955.01,Non-Branded Search,NY,Google - Non-Branded Search - C02,140932,6807,961.75,2936.39,Google,305.3173901741617,6.824213095677348,0.1412883796092258,4.82998893083189
